Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2022-12-07,S001,P0013,Clothing,South,477,432,83,434.59,30.33,5,Snowy,0,26.99,Spring
2022-12-07,S001,P0014,Clothing,South,333,315,132,316.9,54.51,15,Snowy,1,49.87,Autumn
2022-12-07,S001,P0015,Furniture,East,428,149,36,163.62,36.22,15,Cloudy,0,32.01,Autumn
2022-12-07,S001,P0016,Groceries,East,123,80,25,93.03,51.87,5,Rainy,1,49.64,Winter
2022-12-07,S001,P0017,Electronics,North,316,232,115,250.7,63.9,0,Sunny,1,62.32,Autumn
2022-12-07,S001,P0018,Groceries,North,308,115,96,123.63,16.68,15,Cloudy,0,20.18,Winter
2022-12-07,S001,P0019,Groceries,North,400,260,109,260.88,73.89,0,Rainy,1,69.36,Spring
2022-12-07,S001,P0020,Clothing,East,172,146,176,141.01,84.78,5,Snowy,0,81.34,Autumn
2022-12-07,S002,P0001,Electronics,South,387,224,160,218.6,14.14,5,Rainy,1,12.19,Winter
2022-12-07,S002,P0002,Furniture,South,58,12,91,5.37,47.2,15,Snowy,0,51.23,Spring
2022-12-07,S002,P0003,Furniture,South,364,49,199,45.78,47.53,10,Cloudy,0,46.92,Summer
2022-12-07,S002,P0004,Electronics,West,380,24,106,15.82,81.82,15,Sunny,0,78.81,Winter
2022-12-07,S002,P0005,Clothing,West,494,419,66,427.16,14.17,15,Snowy,1,17.14,Winter
2022-12-07,S002,P0006,Toys,South,61,17,26,25.45,29.37,15,Snowy,0,29.06,Autumn
2022-12-07,S002,P0007,Toys,West,81,13,144,9.01,59.55,10,Snowy,0,64.15,Winter
2022-12-07,S002,P0008,Toys,South,401,82,151,73.49,60.58,0,Snowy,0,60.59,Spring
2022-12-07,S002,P0009,Clothing,South,438,60,25,56.64,18.29,15,Sunny,0,21.05,Summer
2022-12-07,S002,P0010,Furniture,North,447,381,141,372.07,27.06,0,Snowy,1,30.06,Autumn
2022-12-07,S002,P0011,Groceries,South,93,41,185,36.76,50.19,20,Sunny,0,49.49,Spring
2022-12-07,S002,P0012,Clothing,North,236,215,121,227.03,42.55,0,Cloudy,1,43.34,Spring
2022-12-07,S002,P0013,Toys,South,261,109,45,123.39,85.0,10,Cloudy,1,84.31,Autumn
2022-12-07,S002,P0014,Furniture,West,75,54,186,72.82,31.97,20,Cloudy,0,35.57,Spring
2022-12-07,S002,P0015,Electronics,South,320,36,85,55.24,72.06,15,Rainy,1,74.14,Winter
2022-12-07,S002,P0016,Groceries,East,432,258,77,266.09,88.1,20,Rainy,0,88.4,Autumn
2022-12-07,S002,P0017,Clothing,North,472,90,37,87.7,31.59,10,Sunny,1,34.19,Spring
2022-12-07,S002,P0018,Clothing,North,473,196,116,201.44,32.34,15,Sunny,0,32.42,Spring
2022-12-07,S002,P0019,Clothing,East,191,10,172,19.03,34.38,15,Snowy,0,33.93,Summer
2022-12-07,S002,P0020,Clothing,East,455,30,183,35.3,88.29,5,Cloudy,1,91.93,Winter
2022-12-07,S003,P0001,Clothing,West,464,383,108,394.39,27.43,5,Rainy,1,25.42,Summer
2022-12-07,S003,P0002,Electronics,East,104,45,62,48.56,47.81,10,Snowy,0,50.37,Autumn
2022-12-07,S003,P0003,Groceries,West,455,69,78,80.05,90.5,0,Snowy,1,86.06,Spring
2022-12-07,S003,P0004,Furniture,South,140,93,48,104.13,80.51,10,Rainy,0,83.82,Winter
2022-12-07,S003,P0005,Furniture,North,192,16,61,28.49,55.04,10,Sunny,1,55.82,Autumn
2022-12-07,S003,P0006,Groceries,South,148,91,197,110.21,48.0,10,Cloudy,0,45.4,Summer
2022-12-07,S003,P0007,Furniture,West,372,47,126,66.37,23.23,0,Snowy,1,24.23,Autumn
2022-12-07,S003,P0008,Furniture,North,355,146,72,155.04,98.73,20,Sunny,0,100.27,Summer
2022-12-07,S003,P0009,Electronics,West,467,184,31,182.41,34.25,15,Sunny,0,36.8,Spring
2022-12-07,S003,P0010,Groceries,South,74,67,167,77.09,23.29,5,Snowy,1,19.04,Summer
2022-12-07,S003,P0011,Groceries,South,299,35,178,27.74,19.02,20,Cloudy,0,16.83,Spring
2022-12-07,S003,P0012,Toys,North,359,11,182,21.28,65.52,20,Sunny,0,64.61,Winter
2022-12-07,S003,P0013,Toys,North,129,26,83,39.88,84.18,5,Snowy,1,82.9,Summer
2022-12-07,S003,P0014,Clothing,South,128,117,66,135.86,69.06,0,Snowy,1,69.71,Winter
2022-12-07,S003,P0015,Electronics,East,72,44,193,55.04,83.47,20,Sunny,0,80.92,Summer
2022-12-07,S003,P0016,Furniture,North,413,406,48,398.16,17.34,20,Cloudy,1,19.63,Autumn
2022-12-07,S003,P0017,Electronics,South,350,327,73,336.68,96.91,5,Sunny,1,95.24,Winter
2022-12-07,S003,P0018,Clothing,North,120,20,50,26.85,91.07,5,Snowy,0,87.05,Winter
2022-12-07,S003,P0019,Toys,West,369,6,68,24.17,35.24,20,Snowy,1,30.71,Winter
2022-12-07,S003,P0020,Electronics,West,66,41,150,41.5,63.45,0,Sunny,1,66.47,Spring
2022-12-07,S004,P0001,Electronics,South,362,326,169,320.08,25.7,15,Cloudy,1,24.25,Autumn
2022-12-07,S004,P0002,Toys,East,81,57,155,62.54,81.75,0,Sunny,0,85.38,Autumn
2022-12-07,S004,P0003,Furniture,East,225,207,118,201.18,49.87,10,Cloudy,1,50.18,Autumn
2022-12-07,S004,P0004,Furniture,South,248,24,138,39.14,83.42,10,Cloudy,0,86.24,Winter
2022-12-07,S004,P0005,Furniture,North,96,15,144,17.43,98.29,20,Sunny,1,94.2,Autumn
2022-12-07,S004,P0006,Toys,West,434,138,187,150.92,52.88,5,Rainy,1,50.27,Summer
2022-12-07,S004,P0007,Toys,West,65,58,190,48.54,21.08,20,Sunny,1,25.09,Autumn
2022-12-07,S004,P0008,Toys,East,410,11,154,25.45,33.03,5,Snowy,0,37.15,Spring
2022-12-07,S004,P0009,Furniture,North,305,80,153,96.29,10.41,5,Rainy,0,8.02,Winter
2022-12-07,S004,P0010,Furniture,North,357,19,120,17.71,60.93,0,Cloudy,0,62.84,Winter
2022-12-07,S004,P0011,Groceries,South,225,143,50,142.61,53.32,20,Cloudy,1,55.68,Summer
2022-12-07,S004,P0012,Toys,West,354,54,193,53.12,51.94,20,Rainy,0,48.23,Summer
2022-12-07,S004,P0013,Electronics,West,331,38,133,33.36,35.17,15,Rainy,0,37.76,Spring
2022-12-07,S004,P0014,Toys,North,458,404,195,406.27,12.26,15,Cloudy,0,13.68,Winter
2022-12-07,S004,P0015,Furniture,North,302,299,185,301.53,63.48,20,Rainy,1,64.67,Autumn
2022-12-07,S004,P0016,Toys,West,166,147,197,150.2,26.03,0,Cloudy,0,26.37,Summer
2022-12-07,S004,P0017,Groceries,East,487,93,40,105.91,68.95,0,Rainy,1,64.23,Summer
2022-12-07,S004,P0018,Toys,North,186,128,41,122.49,76.45,10,Cloudy,0,75.7,Winter
2022-12-07,S004,P0019,Toys,East,413,12,111,24.87,40.08,15,Rainy,1,41.69,Winter
2022-12-07,S004,P0020,Groceries,West,171,0,149,5.08,96.99,10,Rainy,1,95.6,Spring
2022-12-07,S005,P0001,Clothing,East,243,229,74,229.8,80.13,20,Cloudy,1,84.04,Winter
2022-12-07,S005,P0002,Toys,North,436,277,116,280.43,44.81,5,Snowy,1,43.15,Winter
2022-12-07,S005,P0003,Clothing,South,163,155,96,147.45,79.61,10,Sunny,0,83.03,Summer
2022-12-07,S005,P0004,Toys,South,417,331,95,341.42,23.57,20,Sunny,1,20.03,Summer
2022-12-07,S005,P0005,Furniture,South,192,74,68,83.49,46.46,10,Sunny,0,41.76,Autumn
2022-12-07,S005,P0006,Furniture,West,232,14,84,19.99,42.59,5,Rainy,1,43.2,Spring
2022-12-07,S005,P0007,Furniture,South,455,41,184,59.26,62.56,5,Sunny,0,66.63,Winter
2022-12-07,S005,P0008,Groceries,South,62,59,35,58.88,56.27,10,Sunny,0,60.96,Winter
2022-12-07,S005,P0009,Clothing,South,109,55,55,61.68,58.14,5,Rainy,1,58.57,Summer
2022-12-07,S005,P0010,Toys,North,121,113,147,120.05,56.14,0,Sunny,0,51.88,Spring
2022-12-07,S005,P0011,Furniture,West,253,225,76,240.22,75.81,10,Sunny,1,80.03,Winter
2022-12-07,S005,P0012,Toys,South,438,205,61,196.54,58.85,0,Sunny,1,57.75,Summer
2022-12-07,S005,P0013,Clothing,East,466,436,156,448.31,44.36,20,Rainy,1,41.82,Summer
2022-12-07,S005,P0014,Clothing,East,83,8,193,18.29,65.97,15,Sunny,0,64.5,Spring
2022-12-07,S005,P0015,Toys,East,174,47,63,47.12,81.02,20,Snowy,1,76.85,Winter
2022-12-07,S005,P0016,Groceries,West,259,153,121,157.02,45.06,20,Sunny,1,42.8,Summer
2022-12-07,S005,P0017,Toys,East,431,324,91,338.16,25.56,0,Sunny,1,21.93,Winter
2022-12-07,S005,P0018,Toys,North,119,93,172,89.81,53.1,20,Snowy,0,56.22,Summer
2022-12-07,S005,P0019,Toys,West,213,87,101,101.29,67.47,0,Snowy,1,71.04,Autumn
2022-12-07,S005,P0020,Groceries,East,219,114,143,114.44,42.97,10,Cloudy,1,41.01,Autumn
2022-12-08,S001,P0001,Toys,South,348,281,60,291.88,53.04,20,Rainy,1,54.87,Winter
2022-12-08,S001,P0002,Toys,South,203,56,149,70.45,17.45,15,Snowy,0,19.05,Winter
2022-12-08,S001,P0003,Groceries,East,495,102,80,101.78,85.79,0,Sunny,0,90.75,Summer
2022-12-08,S001,P0004,Furniture,North,215,153,166,158.6,81.11,20,Rainy,1,82.89,Summer
2022-12-08,S001,P0005,Clothing,East,217,65,181,70.47,78.15,5,Cloudy,0,78.17,Spring
2022-12-08,S001,P0006,Electronics,North,167,84,22,84.3,49.66,20,Rainy,1,49.19,Winter
2022-12-08,S001,P0007,Furniture,North,490,13,196,32.37,34.28,15,Cloudy,1,37.35,Winter
2022-12-08,S001,P0008,Furniture,East,139,124,108,120.52,44.55,20,Rainy,1,45.65,Spring
2022-12-08,S001,P0009,Electronics,West,167,34,159,44.58,28.63,10,Sunny,0,30.3,Autumn
2022-12-08,S001,P0010,Clothing,South,56,25,26,25.53,40.49,15,Rainy,0,37.08,Winter
2022-12-08,S001,P0011,Electronics,West,371,213,74,225.74,94.6,0,Rainy,0,98.43,Autumn
2022-12-08,S001,P0012,Groceries,North,244,176,65,174.25,33.95,15,Snowy,0,34.94,Winter
2022-12-08,S001,P0013,Furniture,South,86,66,137,78.27,20.02,5,Snowy,0,22.92,Summer
2022-12-08,S001,P0014,Toys,South,402,175,180,185.8,33.32,5,Sunny,0,28.49,Spring
2022-12-08,S001,P0015,Toys,East,387,2,36,4.09,36.29,10,Sunny,0,40.18,Winter
2022-12-08,S001,P0016,Furniture,North,63,24,154,27.12,42.58,0,Rainy,0,45.22,Summer
2022-12-08,S001,P0017,Electronics,East,82,58,123,58.9,63.87,15,Rainy,0,63.91,Autumn
2022-12-08,S001,P0018,Clothing,East,112,56,154,64.36,59.04,0,Sunny,1,63.77,Spring
2022-12-08,S001,P0019,Electronics,West,80,30,70,40.33,84.27,0,Rainy,0,84.44,Summer
2022-12-08,S001,P0020,Clothing,East,455,262,187,258.91,49.44,0,Snowy,0,45.21,Winter
2022-12-08,S002,P0001,Groceries,North,220,153,62,159.91,63.01,0,Sunny,1,63.75,Autumn
2022-12-08,S002,P0002,Groceries,South,447,7,55,18.9,23.49,20,Sunny,0,24.2,Spring
2022-12-08,S002,P0003,Electronics,East,75,23,195,32.6,71.12,5,Cloudy,1,67.99,Summer
2022-12-08,S002,P0004,Groceries,North,440,402,22,398.38,63.66,0,Rainy,1,67.51,Summer
2022-12-08,S002,P0005,Clothing,South,378,96,56,115.98,73.24,15,Cloudy,1,69.84,Spring
2022-12-08,S002,P0006,Toys,North,430,23,55,32.28,90.91,20,Cloudy,0,89.79,Spring
2022-12-08,S002,P0007,Toys,West,125,119,105,112.62,18.5,0,Sunny,1,17.62,Autumn
2022-12-08,S002,P0008,Electronics,South,345,96,109,98.03,22.44,10,Rainy,1,24.3,Spring
2022-12-08,S002,P0009,Toys,East,224,76,90,69.2,95.52,0,Sunny,0,96.43,Summer
2022-12-08,S002,P0010,Electronics,East,383,248,46,250.66,34.0,15,Cloudy,1,35.81,Winter
2022-12-08,S002,P0011,Groceries,North,251,92,49,106.56,93.9,10,Cloudy,0,96.7,Spring
2022-12-08,S002,P0012,Clothing,North,114,48,87,40.61,94.32,10,Snowy,0,97.21,Spring
2022-12-08,S002,P0013,Clothing,East,265,90,195,109.34,53.98,20,Sunny,1,49.96,Autumn
2022-12-08,S002,P0014,Clothing,South,242,164,79,181.28,88.42,5,Cloudy,0,86.18,Spring
2022-12-08,S002,P0015,Toys,East,234,85,37,79.2,95.11,20,Rainy,0,91.12,Spring
2022-12-08,S002,P0016,Clothing,North,378,7,104,25.28,97.99,10,Sunny,1,98.57,Spring
2022-12-08,S002,P0017,Groceries,East,51,7,83,26.4,86.68,0,Sunny,0,81.92,Autumn
2022-12-08,S002,P0018,Clothing,East,424,383,58,390.81,41.66,20,Sunny,1,44.51,Autumn
2022-12-08,S002,P0019,Clothing,East,93,12,179,25.66,27.95,0,Rainy,1,26.23,Winter
2022-12-08,S002,P0020,Furniture,East,145,142,101,148.96,91.67,15,Sunny,1,91.41,Spring
2022-12-08,S003,P0001,Groceries,East,275,110,168,112.06,34.82,10,Sunny,0,38.75,Winter
2022-12-08,S003,P0002,Groceries,North,300,130,195,141.3,94.93,20,Snowy,1,94.28,Autumn
2022-12-08,S003,P0003,Clothing,South,365,240,89,249.66,14.51,20,Sunny,1,12.1,Summer
2022-12-08,S003,P0004,Clothing,South,339,214,157,227.69,74.79,5,Rainy,1,75.8,Winter
2022-12-08,S003,P0005,Groceries,North,486,133,82,148.58,40.74,0,Snowy,1,37.81,Summer
2022-12-08,S003,P0006,Toys,East,255,125,35,133.98,64.15,20,Rainy,0,63.87,Autumn
2022-12-08,S003,P0007,Clothing,East,440,163,44,157.04,10.46,0,Snowy,1,10.17,Autumn
2022-12-08,S003,P0008,Furniture,North,348,210,111,222.02,14.59,0,Rainy,0,12.47,Summer
2022-12-08,S003,P0009,Clothing,South,387,251,73,268.01,86.62,0,Cloudy,0,87.84,Winter
2022-12-08,S003,P0010,Electronics,North,94,21,55,15.4,38.48,20,Sunny,0,38.72,Winter
2022-12-08,S003,P0011,Clothing,West,236,161,164,156.47,11.58,5,Rainy,0,16.17,Autumn
2022-12-08,S003,P0012,Furniture,North,290,210,170,224.51,94.38,10,Cloudy,1,92.03,Spring
2022-12-08,S003,P0013,Clothing,North,410,16,118,17.01,94.22,0,Sunny,1,96.73,Autumn
2022-12-08,S003,P0014,Groceries,West,291,28,133,24.92,43.06,15,Cloudy,0,39.46,Winter
2022-12-08,S003,P0015,Groceries,West,288,124,59,114.52,95.75,15,Snowy,1,98.76,Autumn
2022-12-08,S003,P0016,Toys,North,176,84,69,98.84,21.02,15,Snowy,0,17.42,Autumn
2022-12-08,S003,P0017,Electronics,South,214,192,75,185.73,31.18,0,Snowy,1,32.16,Autumn
2022-12-08,S003,P0018,Toys,East,177,28,65,36.68,89.45,15,Sunny,1,86.1,Winter
2022-12-08,S003,P0019,Furniture,South,435,296,81,297.08,26.32,20,Cloudy,1,30.83,Autumn
2022-12-08,S003,P0020,Electronics,East,367,290,131,294.93,51.84,15,Rainy,1,51.77,Summer
2022-12-08,S004,P0001,Furniture,South,292,142,26,138.35,79.01,15,Sunny,1,76.79,Spring
2022-12-08,S004,P0002,Furniture,North,319,151,198,164.68,88.59,5,Cloudy,1,84.01,Spring
2022-12-08,S004,P0003,Furniture,South,230,44,71,61.88,86.62,20,Snowy,0,88.56,Summer
2022-12-08,S004,P0004,Groceries,East,431,191,66,193.74,28.04,20,Snowy,0,24.43,Summer
2022-12-08,S004,P0005,Groceries,North,77,21,144,31.64,18.35,20,Sunny,0,17.72,Summer
2022-12-08,S004,P0006,Electronics,South,302,268,98,282.38,10.14,0,Rainy,1,10.97,Winter
2022-12-08,S004,P0007,Electronics,South,284,24,139,35.77,21.62,10,Rainy,0,19.02,Spring
2022-12-08,S004,P0008,Furniture,West,102,72,173,68.59,67.27,5,Rainy,1,67.64,Autumn
2022-12-08,S004,P0009,Furniture,North,67,16,68,20.09,82.42,5,Cloudy,0,80.07,Summer
2022-12-08,S004,P0010,Groceries,West,88,78,138,90.21,94.82,20,Sunny,0,96.68,Autumn
2022-12-08,S004,P0011,Toys,West,405,42,24,54.41,51.19,10,Snowy,0,46.23,Spring
2022-12-08,S004,P0012,Clothing,West,207,179,43,172.67,39.36,10,Sunny,0,34.63,Autumn
2022-12-08,S004,P0013,Clothing,East,203,180,144,191.15,57.1,0,Rainy,0,61.75,Summer
2022-12-08,S004,P0014,Groceries,South,132,23,83,18.71,14.03,5,Cloudy,1,9.82,Spring
2022-12-08,S004,P0015,Furniture,North,320,33,198,26.09,35.86,15,Snowy,1,39.39,Spring
2022-12-08,S004,P0016,Furniture,East,463,241,87,234.33,62.58,15,Sunny,0,60.04,Spring
2022-12-08,S004,P0017,Furniture,West,294,72,41,64.94,41.59,20,Snowy,1,43.26,Autumn
2022-12-08,S004,P0018,Furniture,East,144,116,42,107.09,26.69,0,Cloudy,0,28.04,Autumn
2022-12-08,S004,P0019,Clothing,South,257,184,49,183.61,59.88,0,Cloudy,0,60.6,Autumn
2022-12-08,S004,P0020,Groceries,East,157,106,119,98.21,61.3,0,Rainy,0,65.44,Spring
2022-12-08,S005,P0001,Furniture,West,354,312,53,316.66,30.32,5,Sunny,1,34.22,Winter
2022-12-08,S005,P0002,Furniture,North,463,372,167,365.1,18.0,5,Snowy,0,18.03,Spring
2022-12-08,S005,P0003,Toys,West,331,99,36,115.43,89.77,20,Rainy,0,93.11,Autumn
2022-12-08,S005,P0004,Groceries,West,126,18,196,9.73,99.24,5,Rainy,0,100.35,Winter
2022-12-08,S005,P0005,Electronics,West,125,72,175,87.45,42.93,0,Cloudy,1,38.92,Spring
2022-12-08,S005,P0006,Furniture,North,92,78,175,82.42,87.06,15,Snowy,0,88.76,Spring
2022-12-08,S005,P0007,Toys,West,210,196,175,190.37,97.72,5,Cloudy,0,94.13,Winter
2022-12-08,S005,P0008,Electronics,East,369,305,80,310.11,20.38,15,Rainy,0,22.31,Autumn
2022-12-08,S005,P0009,Electronics,West,451,231,152,239.01,22.91,15,Sunny,0,22.85,Autumn
2022-12-08,S005,P0010,Toys,West,215,207,128,201.11,52.32,10,Cloudy,1,56.83,Winter
2022-12-08,S005,P0011,Groceries,East,366,242,191,247.59,38.69,10,Rainy,1,40.78,Autumn
2022-12-08,S005,P0012,Toys,West,193,93,72,94.81,67.45,10,Snowy,1,70.15,Autumn
2022-12-08,S005,P0013,Toys,East,245,115,150,118.45,95.46,0,Sunny,0,99.9,Summer
2022-12-08,S005,P0014,Electronics,East,90,84,91,80.75,29.44,5,Sunny,1,27.1,Winter
2022-12-08,S005,P0015,Groceries,East,132,73,138,65.15,37.51,10,Sunny,0,36.39,Summer
2022-12-08,S005,P0016,Groceries,West,284,251,151,246.67,82.75,15,Rainy,1,83.49,Spring
2022-12-08,S005,P0017,Furniture,South,227,214,181,222.4,32.5,0,Snowy,1,33.15,Winter
2022-12-08,S005,P0018,Clothing,West,67,62,41,63.94,46.7,0,Snowy,1,49.43,Summer
2022-12-08,S005,P0019,Furniture,North,375,246,121,236.84,78.05,0,Rainy,1,78.78,Summer
2022-12-08,S005,P0020,Furniture,South,368,22,102,23.18,58.09,20,Rainy,1,60.5,Summer
2022-12-09,S001,P0001,Toys,South,311,311,137,309.01,36.96,0,Cloudy,0,40.26,Spring
2022-12-09,S001,P0002,Toys,South,428,48,101,65.39,83.27,15,Sunny,0,81.44,Winter
2022-12-09,S001,P0003,Toys,South,204,24,24,25.12,34.28,15,Sunny,0,31.29,Autumn
2022-12-09,S001,P0004,Groceries,South,226,174,138,180.83,91.39,0,Rainy,1,88.35,Spring
2022-12-09,S001,P0005,Clothing,North,184,175,162,167.6,76.31,5,Cloudy,0,75.16,Winter
2022-12-09,S001,P0006,Electronics,North,150,9,168,12.69,36.8,10,Rainy,1,32.24,Winter
2022-12-09,S001,P0007,Electronics,South,210,101,176,104.01,17.82,10,Sunny,0,21.18,Summer
2022-12-09,S001,P0008,Groceries,South,232,169,148,179.28,71.07,15,Snowy,1,67.33,Winter
2022-12-09,S001,P0009,Furniture,West,303,147,69,140.49,22.85,20,Sunny,0,23.36,Summer
2022-12-09,S001,P0010,Toys,East,177,61,157,56.79,40.9,5,Cloudy,1,42.58,Summer
2022-12-09,S001,P0011,Furniture,North,371,305,64,310.39,64.75,20,Rainy,0,63.27,Spring
2022-12-09,S001,P0012,Electronics,West,146,140,164,148.59,15.9,20,Sunny,1,16.24,Summer
2022-12-09,S001,P0013,Furniture,North,155,120,100,124.53,35.96,0,Snowy,1,34.41,Summer
2022-12-09,S001,P0014,Clothing,East,105,5,90,16.34,33.36,0,Cloudy,0,31.73,Winter
2022-12-09,S001,P0015,Electronics,East,311,278,178,291.22,79.24,5,Snowy,1,76.03,Summer
2022-12-09,S001,P0016,Furniture,North,353,333,56,335.15,49.8,10,Rainy,1,53.67,Summer
2022-12-09,S001,P0017,Electronics,North,497,226,153,227.58,10.76,10,Sunny,0,8.37,Autumn
2022-12-09,S001,P0018,Furniture,West,277,58,185,55.58,70.22,0,Rainy,1,72.21,Summer
2022-12-09,S001,P0019,Electronics,North,433,154,124,149.74,16.46,10,Cloudy,0,20.95,Summer
2022-12-09,S001,P0020,Furniture,West,326,269,121,277.49,70.45,0,Snowy,1,66.58,Autumn
2022-12-09,S002,P0001,Toys,West,495,258,130,277.79,37.32,20,Cloudy,0,41.5,Spring
2022-12-09,S002,P0002,Electronics,West,220,187,88,181.77,15.84,10,Sunny,1,16.44,Summer
2022-12-09,S002,P0003,Clothing,East,315,211,129,219.31,12.51,20,Rainy,0,14.04,Winter
2022-12-09,S002,P0004,Clothing,North,423,18,30,16.23,83.06,5,Sunny,1,81.9,Autumn
2022-12-09,S002,P0005,Toys,South,81,24,135,30.22,29.67,20,Snowy,0,30.04,Autumn
2022-12-09,S002,P0006,Furniture,West,475,159,152,152.29,80.59,5,Cloudy,0,77.6,Summer
2022-12-09,S002,P0007,Electronics,West,324,56,170,70.45,79.05,15,Rainy,0,83.7,Spring
2022-12-09,S002,P0008,Electronics,South,258,49,187,44.55,27.12,20,Rainy,1,23.51,Spring
2022-12-09,S002,P0009,Electronics,North,341,7,121,16.85,24.93,20,Rainy,1,22.15,Autumn
2022-12-09,S002,P0010,Groceries,North,64,22,129,24.01,62.68,5,Rainy,0,62.12,Winter
2022-12-09,S002,P0011,Electronics,South,149,72,86,69.36,76.52,20,Snowy,1,76.23,Winter
2022-12-09,S002,P0012,Groceries,West,352,203,37,221.43,75.05,10,Snowy,0,76.5,Summer
2022-12-09,S002,P0013,Furniture,East,90,76,23,83.17,77.67,5,Cloudy,0,80.81,Spring
2022-12-09,S002,P0014,Clothing,East,323,309,148,317.82,81.72,15,Cloudy,0,80.21,Winter
2022-12-09,S002,P0015,Furniture,South,475,414,32,408.23,69.63,0,Cloudy,1,64.98,Autumn
2022-12-09,S002,P0016,Clothing,North,90,85,22,93.97,58.31,5,Rainy,0,62.42,Winter
2022-12-09,S002,P0017,Toys,West,223,10,190,13.15,83.27,15,Rainy,1,87.52,Summer
2022-12-09,S002,P0018,Furniture,West,155,106,64,125.21,86.73,20,Cloudy,0,90.25,Winter
2022-12-09,S002,P0019,Clothing,East,432,358,123,354.48,68.74,10,Cloudy,1,64.81,Autumn
2022-12-09,S002,P0020,Furniture,East,199,57,67,50.29,26.26,0,Snowy,1,28.53,Summer
2022-12-09,S003,P0001,Clothing,East,379,79,57,98.26,45.53,10,Sunny,1,41.33,Spring
2022-12-09,S003,P0002,Electronics,East,344,253,40,259.54,45.3,0,Snowy,1,41.71,Spring
2022-12-09,S003,P0003,Furniture,South,58,24,147,15.95,48.44,15,Snowy,0,46.7,Summer
2022-12-09,S003,P0004,Furniture,West,366,18,88,31.61,66.2,15,Sunny,1,70.75,Autumn
2022-12-09,S003,P0005,Groceries,North,155,145,124,146.11,77.3,5,Sunny,0,72.9,Autumn
2022-12-09,S003,P0006,Groceries,North,92,8,78,18.27,48.34,10,Cloudy,0,51.72,Autumn
2022-12-09,S003,P0007,Clothing,East,272,25,77,16.02,60.93,5,Snowy,1,58.21,Autumn
2022-12-09,S003,P0008,Electronics,East,266,73,105,89.41,56.06,10,Cloudy,1,55.76,Summer
2022-12-09,S003,P0009,Electronics,North,96,92,77,86.75,65.34,15,Snowy,0,62.82,Spring
2022-12-09,S003,P0010,Groceries,South,328,134,99,130.71,54.45,20,Cloudy,0,50.22,Spring
2022-12-09,S003,P0011,Clothing,East,211,83,138,77.92,17.67,10,Snowy,1,20.72,Winter
2022-12-09,S003,P0012,Clothing,East,469,62,169,52.15,83.58,10,Cloudy,1,84.47,Summer
2022-12-09,S003,P0013,Groceries,North,216,161,186,165.56,83.33,15,Rainy,1,85.28,Winter
2022-12-09,S003,P0014,Clothing,South,203,19,134,16.25,11.44,5,Rainy,0,13.7,Spring
2022-12-09,S003,P0015,Groceries,South,287,40,51,49.87,43.49,5,Sunny,1,43.6,Autumn
2022-12-09,S003,P0016,Electronics,North,150,11,108,1.53,83.79,5,Cloudy,1,81.19,Winter
2022-12-09,S003,P0017,Furniture,North,408,338,23,341.85,60.06,15,Rainy,1,63.44,Summer
2022-12-09,S003,P0018,Clothing,West,233,160,112,169.87,63.44,10,Cloudy,1,64.03,Summer
2022-12-09,S003,P0019,Furniture,West,383,94,95,98.94,78.57,0,Cloudy,1,74.91,Autumn
2022-12-09,S003,P0020,Furniture,North,496,427,135,444.74,28.58,5,Rainy,1,30.18,Summer
2022-12-09,S004,P0001,Clothing,East,149,145,54,139.15,57.04,5,Sunny,1,61.4,Autumn
2022-12-09,S004,P0002,Groceries,North,91,72,150,71.18,40.34,15,Sunny,0,35.74,Winter
2022-12-09,S004,P0003,Clothing,East,350,112,53,105.67,85.01,15,Rainy,1,87.16,Spring
2022-12-09,S004,P0004,Toys,North,209,55,178,46.03,27.25,20,Snowy,0,31.67,Summer
2022-12-09,S004,P0005,Clothing,North,125,88,126,92.13,54.28,10,Snowy,0,50.5,Summer
2022-12-09,S004,P0006,Toys,South,172,40,162,53.0,21.91,15,Sunny,1,24.19,Winter
2022-12-09,S004,P0007,Electronics,West,236,37,85,38.9,52.64,20,Rainy,1,57.61,Autumn
2022-12-09,S004,P0008,Toys,South,426,33,26,47.17,29.74,10,Rainy,0,32.82,Summer
2022-12-09,S004,P0009,Groceries,West,285,220,30,222.44,23.94,20,Rainy,1,20.7,Winter
2022-12-09,S004,P0010,Electronics,North,453,131,156,135.36,84.66,20,Cloudy,0,81.63,Winter
2022-12-09,S004,P0011,Clothing,West,170,92,38,91.39,18.37,15,Snowy,0,14.08,Summer
2022-12-09,S004,P0012,Furniture,West,485,442,138,442.37,12.51,10,Rainy,1,12.83,Winter
2022-12-09,S004,P0013,Toys,North,178,120,52,132.94,49.89,20,Snowy,1,53.04,Summer
2022-12-09,S004,P0014,Clothing,East,477,218,53,237.88,59.78,20,Snowy,0,58.02,Winter
2022-12-09,S004,P0015,Toys,East,399,70,187,83.51,46.03,20,Rainy,1,47.3,Autumn
2022-12-09,S004,P0016,Furniture,West,359,179,178,188.24,40.06,15,Rainy,1,40.21,Winter
2022-12-09,S004,P0017,Toys,North,475,181,101,178.08,89.64,5,Snowy,1,88.08,Autumn
2022-12-09,S004,P0018,Clothing,West,318,200,56,217.56,89.82,0,Cloudy,1,91.17,Autumn
